"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL75680";"ALOISINE A";"None";"267.33";"0";"3.67";"5";"CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12";"IC50";"'='";"650.0";"nM";"6.19";"";"";"UO_0000065";"23.14";"0.42";"2.52";"10.01";"1";"CHEMBL3131243";"Inhibition of GSK3beta (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124799";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";""
"CHEMBL3290693";"";"None";"511.34";"2";"5.35";"5b";"Cl.N=C(N)Nc1cccc(C(=O)c2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3292671";"Inhibition of human recombinant GSK-3 beta after 30 mins by luminescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286227";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";""
"CHEMBL203569";"";"None";"387.47";"0";"2.26";"11";"NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1";"IC50";"'='";"970.0";"nM";"6.01";"";"";"UO_0000065";"15.52";"0.30";"3.75";"4.72";"0";"CHEMBL867701";"Inhibition of GSK3-beta using 10 uM ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138980";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL3410088";"";"None";"302.36";"0";"1.96";"2";"Cc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"24.58";"0.48";"5.47";"7.59";"0";"CHEMBL3413879";"Inhibition of GSK3beta (unknown origin) activity by competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407347";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3361128";"";"None";"254.24";"0";"2.71";"S6";"O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21";"IC50";"'='";"2630.0";"nM";"5.58";"";"";"UO_0000065";"21.95";"0.40";"2.87";"8.36";"0";"CHEMBL3372225";"Inhibition of recombinant GSK-3 beta (unknown origin) after 60 mins by z'-lyte kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351909";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";""
"CHEMBL573145";"";"None";"334.38";"0";"3.90";"5b";"CCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3";"IC50";"'='";"700000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040549";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154701";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL573425";"";"None";"320.35";"0";"3.51";"5a";"CCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040549";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154701";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL574919";"";"None";"352.44";"1";"5.23";"4d";"Cc1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040549";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154701";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL574918";"";"None";"406.41";"1";"5.94";"4c";"O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1Cc1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040549";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154701";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL574233";"";"None";"294.38";"0";"4.05";"1k";"CSc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"20.11";"0.39";"1.87";"13.19";"0";"CHEMBL1040549";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154701";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL3219065";"";"None";"317.35";"0";"4.01";"28";"COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccccn3)c2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3227391";"Inhibition of GSK3beta (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217515";"1";"Scientific Literature";"Medchemcomm";"2011";"None";"";"";""
"CHEMBL507249";"";"None";"327.43";"0";"3.24";"9c";"O[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"17.47";"0.33";"2.48";"6.60";"0";"CHEMBL985882";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL250145";"";"None";"370.21";"0";"3.76";"14o";"Brc1cnn2c(NCc3cccnc3)cc(-c3ccco3)nc12";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"17.58";"0.39";"2.75";"9.54";"0";"CHEMBL924443";"Inhibition of human GSK3-beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL399078";"";"None";"333.19";"0";"2.54";"14g";"CNc1cc(NCc2cccnc2)n2ncc(Br)c2n1";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"16.02";"0.36";"2.80";"7.95";"0";"CHEMBL924443";"Inhibition of human GSK3-beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL249734";"";"None";"325.38";"0";"3.38";"12g";"C#Cc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12";"IC50";"'='";"9820.0";"nM";"5.01";"";"";"UO_0000065";"15.39";"0.27";"1.63";"9.09";"0";"CHEMBL924443";"Inhibition of human GSK3-beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL517818";"";"None";"268.25";"0";"3.18";"5c";"O=c1[nH]c2occ(-c3ccc(F)cc3)c2n2cccc12";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL953453";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153875";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";""
"CHEMBL517669";"";"None";"264.28";"0";"3.35";"5d";"Cc1ccc(-c2coc3[nH]c(=O)c4cccn4c23)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL953453";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153875";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";""
"CHEMBL1210476";"";"None";"320.36";"0";"3.02";"17e";"CCCCC(=O)Nc1ncnc2[nH]c(-c3cccc(C#N)c3)nc12";"IC50";"'='";"1220.0";"nM";"5.91";"";"";"UO_0000065";"18.46";"0.34";"2.89";"5.51";"0";"CHEMBL1211213";"Inhibition of human GSK3-beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208672";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";"";""
"CHEMBL3735215";"";"None";"494.50";"0";"4.44";"BDBM186202";"O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5cccc(F)c5F)cc34)CC2)o1";"IC50";"'='";"10.0";"nM";"8.00";"";"335734";"UO_0000065";"16.18";"0.30";"3.56";"7.18";"0";"CHEMBL3887394";"LanthaScreen TR-FRET Assay: Activity on human GSK-3beta was assessed using the following methods (according to Meijer et al., Chem. Biol., 2003-10:1255-1266).In a first screening assay, compounds were tested in duplicate at a concentration of 10 uM.Human recombinant enzyme GSK-3beta was incubated for 90 minutes at 22° C. in the presence of compounds or vehicle in a reaction buffer containing ATP plus 100 nM unphosphorylated specific substrate peptide (Ulight-CFFKNIVTPRTPPPSQGK-amide). Substrate phosphorylation was measured by LANCE technology (PerkinElmer, Conn., USA). The results, reported in the following Table 4, are expressed as a percent of inhibition of control specific activity obtained in the presence of the test compounds (as % inhibition at 10 um). In a second assay, the same compounds were assayed at five concentrations ranging from 100 uM to 10 nM with ten-fold dilutions in duplicate.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886303";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL2071609";"";"None";"310.36";"0";"4.85";"1c";"N#Cc1ccc2nc(Nc3ccc(-c4ccccc4)cc3)[nH]c2c1";"IC50";"'='";"30800.0";"nM";"4.51";"";"";"UO_0000065";"14.54";"0.26";"-0.34";"6.99";"0";"CHEMBL2072009";"Inhibition of GSK3beta by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069281";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1095039";"";"None";"335.45";"1";"5.27";"19";"CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C(C)(C)C)cc3)ccc12";"IC50";"'='";"3808.0";"nM";"5.42";"";"";"UO_0000065";"16.16";"0.30";"0.15";"9.38";"0";"CHEMBL1113275";"Inhibition of human recombinant GSK3-beta using gamma[33P]-ATP after 30 mins by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155393";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL1091083";"";"None";"419.91";"1";"6.20";"45";"CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(OCc4ccccc4)cc3)cc12";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"18.19";"0.35";"1.44";"11.40";"0";"CHEMBL1113275";"Inhibition of human recombinant GSK3-beta using gamma[33P]-ATP after 30 mins by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155393";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL1093745";"";"None";"371.44";"1";"5.34";"54";"CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)c(-c3ccccc3)cc12";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"19.54";"0.35";"1.92";"9.31";"0";"CHEMBL1113275";"Inhibition of human recombinant GSK3-beta using gamma[33P]-ATP after 30 mins by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155393";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL495570";"";"None";"346.37";"0";"3.57";"19";"Fc1ccc(-c2ccc3c(-c4ccnc(NC5CC5)n4)cnn3n2)cc1";"IC50";"'>'";"32000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1002020";"Inhibition of GSK3-beta by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL524901";"GW683109X";"None";"339.40";"0";"1.32";"26";"c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"13.24";"0.25";"3.17";"5.59";"0";"CHEMBL1002020";"Inhibition of GSK3-beta by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL523735";"";"None";"331.34";"0";"2.03";"35";"NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"23.24";"0.42";"5.67";"6.93";"0";"CHEMBL1002020";"Inhibition of GSK3-beta by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL522718";"";"None";"480.55";"0";"4.49";"39";"CN1CCN(c2ccc(Nc3nccc(-c4cnn5nc(-c6ccc(F)cc6)ccc45)n3)cc2)CC1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1002020";"Inhibition of GSK3-beta by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL428252";"";"None";"420.52";"0";"2.77";"5{22}";"Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccncc4)no3)CC2C)c1";"IC50";"'='";"1130.0";"nM";"5.95";"";"";"UO_0000065";"14.14";"0.26";"3.18";"6.81";"0";"CHEMBL921632";"Inhibition of GSK3-beta assessed as breakdown of glycogen synthase derived substrate peptide by ADP hunter assay in presence of 100 uM ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL257823";"";"None";"411.44";"0";"1.61";"5{17}";"O=C(NCCCN1CCN(c2ccccc2F)CC1)c1nc(-c2cncnc2)no1";"IC50";"'='";"2990.0";"nM";"5.52";"";"";"UO_0000065";"13.43";"0.25";"3.91";"5.51";"0";"CHEMBL921632";"Inhibition of GSK3-beta assessed as breakdown of glycogen synthase derived substrate peptide by ADP hunter assay in presence of 100 uM ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL255915";"";"None";"406.49";"0";"2.38";"5{11}";"Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1";"IC50";"'='";"1060.0";"nM";"5.97";"";"";"UO_0000065";"14.70";"0.27";"3.59";"6.84";"0";"CHEMBL921632";"Inhibition of GSK3-beta assessed as breakdown of glycogen synthase derived substrate peptide by ADP hunter assay in presence of 100 uM ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL257992";"";"None";"406.49";"0";"2.38";"5{5}";"Cc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1";"IC50";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"15.13";"0.28";"3.77";"7.04";"0";"CHEMBL921632";"Inhibition of GSK3-beta assessed as breakdown of glycogen synthase derived substrate peptide by ADP hunter assay in presence of 100 uM ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145578";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL428596";"";"None";"373.38";"0";"4.15";"13";"O=C(O)c1ccc(Nc2ncc(C3C=NN=N3)c(Nc3ccccc3)n2)cc1";"IC50";"'='";"1170.0";"nM";"5.93";"";"";"UO_0000065";"15.89";"0.29";"1.78";"4.78";"0";"CHEMBL928210";"Inhibition of GSK3-beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL142826";"";"None";"277.94";"0";"3.03";"Fig.13;6";"O=C(CBr)c1ccc(Br)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"22.67";"0.78";"3.27";"36.91";"1";"CHEMBL3749462";"Inhibition of glycogen synthase kinase-3 beta (unknown origin) using GS-1 as substrate after 20 mins by scintillation counting analysis in presence of [gamma-32P]-ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745682";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";""
"CHEMBL2207938";"";"None";"335.43";"1";"5.05";"4h";"O=C1CC(c2ccco2)Sc2ccccc2N1Cc1ccccc1";"IC50";"'='";"77200.0";"nM";"4.11";"";"";"UO_0000065";"12.26";"0.23";"-0.94";"12.29";"0";"CHEMBL2215732";"Inhibition of GSK3beta by kinase-glo assay method";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203138";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1801618";"";"None";"215.05";"0";"1.62";"17";"O=C(CO)c1ccc(Br)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1803565";"Inhibition of GSK3-beta using GS1 as substrate and [gamma-32P]ATP after 20 mins by radiometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800071";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1801622";"";"None";"224.06";"0";"2.14";"21";"N#Cc1ccc(C(=O)CBr)cc1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"25.99";"0.66";"3.68";"14.25";"0";"CHEMBL1803565";"Inhibition of GSK3-beta using GS1 as substrate and [gamma-32P]ATP after 20 mins by radiometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800071";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL611356";"";"None";"192.21";"0";"1.83";"9";"COc1cc2c(cc1OC)C(=O)CC2";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL595061";"";"None";"246.31";"0";"2.27";"15";"CCOC(=O)c1sc(SC(C)=O)cc1O";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"18.68";"0.42";"2.33";"7.24";"0";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL328441";"2-THIOPHENENECARBOXALDEHYDE";"None";"112.15";"0";"1.56";"16";"O=Cc1cccs1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL143743";"";"None";"251.13";"0";"2.90";"25";"Cc1sc(C(=O)CCl)cc1C(=O)CCl";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"21.11";"0.52";"2.40";"15.53";"1";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL423377";"";"None";"174.65";"0";"2.48";"27";"Cc1csc(C(=O)CCl)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL140045";"";"None";"195.07";"0";"2.82";"29";"O=C(CCl)c1ccc(Cl)s1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"25.63";"0.68";"2.18";"29.29";"1";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
"CHEMBL593628";"";"None";"362.87";"0";"3.85";"40";"O=C(CBr)c1cc(Br)c(Br)s1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"16.53";"0.74";"2.15";"35.15";"0";"CHEMBL1042446";"Inhibition of GSK3-beta by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL262";"Glycogen synthase kinase-3 beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";""
